BF	No_of_unique_perms
01010101010111110000010000001101	120
00000011000000110010101100100011	120
01110101010101011111111111110111	60
00010111000111110000001100000011	120
11010100110101011111010111111101	120
11111011001000001111101100110010	60
00000000100011110000000011101111	60
10100000001000001011000010110000	60
00111111001110110010111100000011	60
01011111000000000101110100000000	60
00101011001000101011101100100010	60
00000000000010101100110011001110	60
01110000001100000011000000000000	60
10101011000000111011111100101111	30
11111100111111001100010011011100	60
11111111111111011111110111110101	20
00010011011111110001000101011111	120
10101110101011101110111011111111	120
11001100111011001000100010001000	60
10000000110000001110000011101010	120
11011111110111011101111101001101	120
00000100010011010000010000000101	60
00100000001000001111101011110010	120
01001111000001001100111101001100	60
01110101111111110101000001110111	120
00000000111011001110100011101110	120
01011111111111110000111101001111	60
01110111000101110111011101010111	120
10100000101010101111111011111111	120
10101010000010101010101100001010	60
00100000001000001111001100100000	120
00000000001000100010001111111111	120
11111111110111001100010011000000	60
10101111101011110000101100101111	60
11010000111111000100000011010100	120
00101011000000001111111110101010	60
00110001011100010111001111110011	60
11101110100010001111111111111000	60
00000000000111110000000000111111	60
11000100110111010100010011011100	30
10111011001010101011111100101011	120
00110111011101110000010101010111	60
11011101110011000000110100000000	60
10110000101000001111111110110011	120
01110011000000001111001100000000	60
01010000111111010000000011010101	60
00000001000000011111111101110111	60
11000000110001001111000011110101	60
01110011001100001111111111111111	60
00110010101100110010001010110010	120
10111011101110101011101100110000	120
00100000101100001111001011110011	120
01001100010001000100010000000100	60
00001110101011110000110000001110	60
11111101110011001111110101000100	60
00000100000001000000110011001111	120
11111101111100001111010011110000	60
11101100111111111010100011101010	120
11111111111000001110111000000000	60
10100000101010001010100011101110	60
00101010001000101010101100101011	60
11111111011101011111010101010001	60
11001111000010101111111111001111	120
00001111000010001010111110101111	120
00000000101010100000000000000010	60
00001111000011111000111111101111	60
11110111011100000111011100110000	120
11110010111110101111101011111111	60
11110101111101001111010101010100	120
11111111100011001000111110001000	120
01110000000000001111000111110000	60
10100000111110101111101011111110	30
11111111100010101000101000001000	60
10101110101011101110111111101110	60
11001100010011001101110111001101	60
10111111101010100000001000000000	60
10001111100010000000111100001000	60
01010000111101011111110011111111	120
00000011000111110101111101011111	60
10111011101010110000000000000000	120
11001111010001001101111111001101	60
00100000101110110010001011111111	120
00000000110001001100010011001100	60
00101111111111110010001010111111	60
10110011111110110010000011111010	60
00010101000000010001011100010111	60
10000000111011100000000011101010	60
11111011111110101010001010100000	60
10101011101010101010101110101011	60
10001000111111101000000011101000	30
11111011101000000011001100100000	60
00101011001011110000000000000011	120
00101011101010110000001110101011	60
11000100000000001111110011111100	120
10001000000000001111110011111000	60
01000000110001001100000011001100	60
00001000000010001000101010001111	60
00010111000100010111111101110111	20
00001000000000001010111010001000	60
10101011001010100000101000000000	120
10101011111111110000101010101011	120
00000000000010001010111010101110	120
11001000111111111000100010101000	120
00000011000001110011001100110111	60
10001110000011101110111111001110	120
10101110111011110000101011001110	120
10101000111011101111110011111111	120
00101111000000101011111110111111	120
01001111010011011101111111001111	60
01111111000100110011001100000000	60
00010011011111110000000000011111	120
10101011001010110000101000001010	120
00010011011101110000000100000111	60
11111110110000001111000000000000	120
01111111011101110101011100000111	120
01011111010101010100010100000000	120
10001110000010101000111100001110	60
00000101000001000100010100000100	60
10111011001000001111111111110011	120
00001010111011100000100010101110	120
01111111000111110001011100000111	60
11111010111111100000000011101110	120
10111011101100111011101010110000	120
00100000001000000011001111111111	60
00101011101010110010001010101010	120
00000000011100011111000111110011	120
00101010101110110011101110111111	120
00100000111111110000000010100010	120
11110010101000100010001000100000	60
00010101000100010001000100000000	60
00010011011101110000000000010001	60
11101111000011111010101000001010	120
11001110111011100000110000001110	120
01001100000000001100110101001101	60
01011111000011000000111100001100	120
00010000010100000001000001110101	120
10001110100011100000000010001100	120
10111011101000001111111110100000	60
00101111101111110000001100101011	120
01010001111111110101000101110011	60
11110000000000001111000100010000	10
01010000010100011111011111111111	60
11110000000000001111101100110000	120
00010001000000000101111100010011	120
11001100010011001100111101001111	120
11000000110101011101010111111101	30
00001011000000101010111100101011	120
00000011001111110000001000101011	10
00111111000000110011101100000011	60
01001100010011011100110111001101	60
00001000000000001110111010101110	120
01110001011100001111011101110001	60
00000100000001000101010101011101	120
11111110111100001110101000000000	60
11000000111111111110111011111111	120
11110111111101110011000000110001	120
11010100111111110100000011001100	60
11110000111111011100000011011101	120
00001010000000101011101100000010	60
11110011111110111010001011110011	60
00110000001000000011001100110010	60
11111111100011001000111100000000	120
11110001111101110011000001110011	120
11101111111111111000110010101111	60
10000000110011001010101011111111	60
00000000110001001101010011110101	120
01110000010100000111000101110000	120
11000000110101001111110111111101	60
11000000111100001101010111110101	60
10111011001000001111111110100000	60
01000101110111010000000001000101	120
00000010101011111010101010101111	120
10101110101010101000101000001000	60
00100000101100001010101010111010	60
00011111000001010001011100000001	120
01010000110101000101010111010101	120
01001111010111110100111111111111	120
00100011000000110011101100101011	120
01111111000001010000010100000101	30
11110000000000001111100011101000	60
00001000100010101010111010101111	120
00000100000001000000110001011111	120
11111110111111001111110011111000	20
01001101010001011100111101000101	120
00000010101010101111111111111111	60
01000100010101011100110011111101	120
00000100110011110100110111001111	60
11001111111111110000000001001111	120
11101000111111101000000011001100	60
10111111000000110010101100000010	30
10000000111111001100100011111110	120
00000010101110110000000000000000	120
01011111000101110001000100010001	120
11111100110101001100010011000100	120
11111111110111011101110101000000	60
11111110111110101010101010100000	120
11110010001100001111001100110000	120
00000011000001110101011101011111	60
01010111011111110001001100010011	120
10000000111110001111000011111111	60
00001111011111110000000000000101	120
11110010101100101111000010110000	120
00001100100011111010111111101111	120
01000100111111110000010011001100	120
01010000110111000101010011011101	120
11110000000000001111111101010100	120
01001111000001001101111100000101	120
00000000110111000101000011011100	120
00010111000100111111111111111111	60
00101011000000100000000000000000	30
01110111111111110000011100000111	60
01110000111100110001000000010001	60
01011111010111110101110101000100	60
01010000111100001111010011111100	60
00000011001000111010111110111111	120
10001110111011111000111011111111	60
00111111001101110001111100000011	60
01010101000001000101110100001101	120
00001111110111110000110111011111	120
11110011011100110011001100110011	60
00000101000001001100110111001101	60
10001000100011101110111011101111	30
10000000110000001010000011111111	60
11111101111111011100000011011100	60
00111011000010100011001100000010	120
11111111011101111111111100010000	60
00000111000000011111111100010001	60
00001101110111110000000011001111	120
11111111101100001111001010110000	120
01000101111111110100010001011111	120
11000100000000001111111101000000	120
01000000110001001111010011111111	120
11111011101100001011101000000000	60
11111010001100101111000000100000	60
